"idx";"Player";"side_swing_plane_p2";"side_swing_plane_p3";"side_swing_plane_p4";"side_swing_plane_p5";"side_swing_plane_p6";"side_err_msg";"side_update_at";"clubhead_face_sweet_spot";"clubhead_err_msg";"clubhead_update_at";"front_is_head_lifted";"front_is_head_rotated";"front_is_knee_straightened";"front_err_msg";"front_update_at"
"190817";"Harry";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:09:07";1;"";"2023-02-10 19:08:38";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:08:36"
"190855";"Harry";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:09:48";1;"";"2023-02-10 19:09:15";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:09:12"
"190906";"cyber";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:10:03";1;"";"2023-02-10 19:09:28";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:09:25"
"190925";"Harry";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:10:22";1;"";"2023-02-10 19:09:45";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:09:43"
"190950";"Test-Celery";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P4, IEEE 未偵測到 P5, IEEE 未偵測到 P6";"2023-02-10 19:10:23";1;"";"2023-02-10 19:10:05";0;0;0;"";""
"190954";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 19:10:32";1;"";"2023-02-10 19:10:09";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:10:06"
"191014";"Harry";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:11:04";1;"";"2023-02-10 19:10:34";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:10:32"
"191049";"cyber";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:11:44";1;"";"2023-02-10 19:11:12";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:11:08"
"191105";"Harry";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 19:11:56";1;"";"2023-02-10 19:11:25";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:11:23"
"191159";"cyber";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:12:54";1;"";"2023-02-10 19:12:21";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:12:18"
"191213";"Harry";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:13:03";1;"";"2023-02-10 19:12:34";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:12:31"
"191317";"cyber";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:14:11";1;"";"2023-02-10 19:13:39";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:13:38"
"191319";"Harry";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:14:10";1;"";"2023-02-10 19:13:41";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:13:38"
"191404";"Harry";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:14:54";1;"";"2023-02-10 19:14:26";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:14:24"
"191412";"cyber";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:15:07";1;"";"2023-02-10 19:14:35";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:14:34"
"191439";"Harry";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:15:32";1;"";"2023-02-10 19:15:00";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:14:57"
"191459";"cyber";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:15:55";1;"";"2023-02-10 19:15:22";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:15:19"
"191538";"Harry";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:16:30";1;"";"2023-02-10 19:15:59";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:15:56"
"191548";"cyber";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:16:44";1;"";"2023-02-10 19:16:10";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:16:08"
"191613";"Harry";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:17:05";1;"";"2023-02-10 19:16:35";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:16:34"
"191625";"cyber";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:17:20";1;"";"2023-02-10 19:16:46";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:16:45"
"191733";"patty";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 19:18:28";1;"";"2023-02-10 19:17:55";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:17:52"
"191828";"patty";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:19:24";1;"";"2023-02-10 19:18:51";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:18:48"
"191829";"Sonia";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:19:21";1;"";"2023-02-10 19:18:51";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:18:48"
"191931";"Sonia";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:20:21";1;"";"2023-02-10 19:19:52";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:19:50"
"191936";"Alvin";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-14 19:20:31";1;"";"2023-02-14 19:19:58";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 19:19:55"
"192010";"Sonia";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:21:01";1;"";"2023-02-10 19:20:31";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:20:28"
"192025";"Alvin";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-14 19:21:20";1;"";"2023-02-14 19:20:48";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 19:20:46"
"192047";"Sonia";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:21:37";1;"";"2023-02-10 19:21:08";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:21:05"
"192053";"Test-Celery";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P6";"2023-02-14 19:21:22";1;"";"2023-02-14 19:21:06";0;0;0;"";""
"192116";"Alvin";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-14 19:22:12";1;"";"2023-02-14 19:21:39";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 19:21:36"
"192159";"Alvin";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-14 19:22:55";1;"";"2023-02-14 19:22:22";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 19:22:19"
"192234";"Alvin";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-14 19:23:29";1;"";"2023-02-14 19:22:56";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 19:22:55"
"192242";"Michelle";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 19:23:32";1;"";"2023-02-10 19:23:03";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:23:00"
"192326";"Michelle";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 19:24:16";1;"";"2023-02-10 19:23:47";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:23:46"
"192327";"Alvin";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-14 19:24:22";1;"";"2023-02-14 19:23:50";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 19:23:47"
"192402";"Michelle";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:24:53";1;"";"2023-02-10 19:24:23";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:24:20"
"192414";"Alvin";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-14 19:25:10";1;"";"2023-02-14 19:24:36";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 19:24:35"
"192438";"Harry";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:25:30";1;"";"2023-02-10 19:25:04";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:24:57"
"192445";"patty";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:25:16";1;"";"2023-02-10 19:24:59";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:24:58"
"192501";"Alvin";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-14 19:25:56";1;"";"2023-02-14 19:25:23";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 19:25:23"
"192518";"patty";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 19:26:10";1;"";"2023-02-10 19:25:40";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:25:38"
"192536";"Harry";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 19:26:27";1;"";"2023-02-10 19:25:57";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:25:54"
"192538";"Alvin";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-14 19:26:34";1;"";"2023-02-14 19:26:01";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 19:25:59"
"192555";"patty";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 19:26:50";1;"";"2023-02-10 19:26:17";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:26:15"
"192626";"Alvin";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-14 19:27:21";1;"";"2023-02-14 19:26:48";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 19:26:45"
"192632";"Sonia";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 19:27:24";1;"";"2023-02-10 19:26:55";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:26:52"
"192652";"patty";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 19:27:48";1;"";"2023-02-10 19:27:15";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:27:13"
"192705";"Sonia";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 19:27:56";1;"";"2023-02-10 19:27:26";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:27:24"
"192712";"Alvin";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-14 19:28:07";1;"";"2023-02-14 19:27:35";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 19:27:31"
"192731";"patty";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:28:28";1;"";"2023-02-10 19:27:54";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:27:51"
"192746";"Sonia";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 19:28:38";1;"";"2023-02-10 19:28:06";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:28:06"
"192811";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 19:28:56";1;"";"2023-02-10 19:28:31";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:28:29"
"192843";"Harry";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:29:36";1;"";"2023-02-10 19:29:04";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:29:01"
"192913";"Harry";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:30:05";1;"";"2023-02-10 19:29:35";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:29:31"
"192915";"patty";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 19:29:41";0;"";"";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:29:26"
"192932";"patty";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 19:30:17";1;"";"2023-02-10 19:29:52";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:29:49"
"192953";"Sonia";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:30:47";1;"";"2023-02-10 19:30:15";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:30:10"
"192957";"patty";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P6";"2023-02-10 19:30:40";1;"";"2023-02-10 19:30:18";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:30:13"
"193036";"Sonia";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 19:31:27";1;"";"2023-02-10 19:30:57";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:30:55"
"193101";"patty";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-14 19:31:55";1;"";"2023-02-14 19:31:22";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 19:31:21"
"193106";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 19:31:43";1;"";"2023-02-10 19:31:23";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:31:20"
"193108";"patty";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 19:32:02";1;"";"2023-02-10 19:31:30";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:31:28"
"193142";"patty";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 19:32:07";1;"";"2023-02-10 19:31:54";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:31:52"
"193145";"Michelle";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 19:32:29";1;"";"2023-02-10 19:32:03";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:32:01"
"193203";"patty";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-14 19:32:59";1;"";"2023-02-14 19:32:26";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 19:32:24"
"193235";"Harry";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:33:26";1;"";"2023-02-10 19:32:55";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:32:52"
"193249";"patty";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-14 19:33:45";1;"";"2023-02-14 19:33:12";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 19:33:10"
"193344";"Harry";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:34:35";1;"";"2023-02-10 19:34:05";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:34:04"
"193407";"patty";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-14 19:35:04";1;"";"2023-02-14 19:34:30";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 19:34:27"
"193415";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:35:07";1;"";"2023-02-10 19:34:33";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:34:33"
"193520";"patty";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 19:36:15";1;"";"2023-02-10 19:35:42";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:35:39"
"193607";"patty";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-14 19:36:45";1;"";"2023-02-14 19:36:24";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 19:36:22"
"193619";"Alvin";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:36:46";1;"";"2023-02-10 19:36:33";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:36:32"
"193645";"Alvin";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:37:41";1;"";"2023-02-10 19:37:09";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:37:05"
"193712";"Test-Celery";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P6";"2023-02-10 19:37:43";1;"";"2023-02-10 19:37:26";0;0;0;"";""
"193736";"Alvin";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:38:31";1;"";"2023-02-10 19:37:58";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:37:56"
"193817";"Alvin";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:39:15";1;"";"2023-02-10 19:38:40";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:38:37"
"193819";"C.E.L";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 19:39:12";1;"";"2023-02-10 19:38:41";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:38:37"
"193843";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-14 19:39:39";1;"";"2023-02-14 19:39:05";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 19:39:03"
"193906";"Alvin";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:40:02";1;"";"2023-02-10 19:39:29";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:39:26"
"193913";"C.E.L";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 19:40:06";1;"";"2023-02-10 19:39:35";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:39:32"
"193937";"Alvin";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:40:36";1;"";"2023-02-10 19:40:00";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:39:57"
"193952";"C.E.L";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 19:40:47";1;"";"2023-02-10 19:40:14";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:40:11"
"194007";"Alvin";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:41:02";1;"";"2023-02-10 19:40:28";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:40:26"
"194024";"patty";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-14 19:41:19";1;"";"2023-02-14 19:40:47";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 19:40:44"
"194110";"C.E.L";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 19:42:04";1;"";"2023-02-10 19:41:32";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:41:29"
"194113";"Alvin";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:42:13";1;"";"2023-02-10 19:41:36";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:41:33"
"194139";"C.E.L";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 19:42:37";1;"";"2023-02-10 19:42:13";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:42:01"
"194141";"Test-Celery";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 19:42:20";1;"";"2023-02-10 19:41:56";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:42:06"
"194218";"C.E.L";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:43:10";1;"";"2023-02-10 19:42:41";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:42:37"
"194228";"Alvin";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 19:43:23";1;"";"2023-02-10 19:42:52";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:42:49"
"194302";"Alvin";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:43:58";1;"";"2023-02-10 19:43:25";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:43:22"
"194305";"C.E.L";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:43:55";1;"";"2023-02-10 19:43:26";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:43:24"
"194333";"patty";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-14 19:44:25";1;"";"2023-02-14 19:43:54";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 19:43:52"
"194350";"Alvin";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 19:44:45";1;"";"2023-02-10 19:44:13";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:44:11"
"194403";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-14 19:44:36";1;"";"2023-02-14 19:44:17";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 19:44:15"
"194427";"patty";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-14 19:45:22";1;"";"2023-02-14 19:44:49";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 19:44:47"
"194446";"Alvin";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:45:42";1;"";"2023-02-10 19:45:08";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:45:06"
"194502";"patty";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-14 19:45:58";1;"";"2023-02-14 19:45:24";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 19:45:22"
"194521";"Alvin";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 19:46:17";1;"";"2023-02-10 19:45:44";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:45:41"
"194547";"patty";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-14 19:46:43";1;"";"2023-02-14 19:46:09";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 19:46:06"
"194607";"Alvin";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 19:47:03";1;"";"2023-02-10 19:46:30";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:46:26"
"194636";"Alvin";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 19:47:26";1;"";"2023-02-10 19:46:56";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:46:56"
"194650";"patty";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-14 19:47:46";1;"";"2023-02-14 19:47:13";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 19:47:11"
